"ENSEMBL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","hugo_symbol"
"ENSG00000251555.2",53.5897628481597,-1.23207547225973,0.365761949235112,-3.36851735079679,0.000755736401583599,0.00227268973590732,"ENSG00000251555"
"ENSG00000251584.3",10.9238980968474,1.84045543322222,0.730032074931302,2.5210610552905,0.0117001548927442,0.025807816461347,"ENSG00000251584"
"ENSG00000251922.1",27.4764604485844,7.9215754645601,1.00336927743457,7.89497510309873,2.90373196561799e-15,5.23535564235793e-14,"ENSG00000251922"
"ENSG00000253105.7",21.983485999589,-2.27646861942444,0.782538473904109,-2.90908203920896,0.00362491723127114,0.00920225202400987,"ENSG00000253105"
"ENSG00000253164.6",4403.79614943555,-4.3522164882274,0.460917633489532,-9.44250376206587,3.63976253694407e-21,1.32562507065866e-19,"ENSG00000253164"
"ENSG00000253194.3",37.4234074041972,1.73477755304503,0.516927685124009,3.35593856349338,0.000790961374547173,0.0023704772423192,"ENSG00000253194"
"ENSG00000253217.2",90.8870528096871,2.21034763427796,0.40754561932132,5.4235588103212,5.84239809081134e-08,3.77933124445834e-07,"ENSG00000253217"
"ENSG00000253645.1",136.472255661864,5.33815442501741,1.68210085307955,3.17350438009971,0.00150610629273566,0.00423031174622828,"ENSG00000253645"
"ENSG00000253715.1",12.8679279265802,1.50192190862057,0.581216776859469,2.58409937293279,0.00976336592737728,0.0220256980869869,"ENSG00000253715"
"ENSG00000253736.6",62.325270475869,1.80048726748822,0.356987012763096,5.04356518057161,4.56937014908962e-07,2.55152851911248e-06,"ENSG00000253736"
"ENSG00000253838.1",34.208741386426,7.80701824796501,0.944485047735614,8.26589925026574,1.3864561001699e-16,2.97113897005585e-15,"ENSG00000253838"
"ENSG00000253875.3",123.94742422615,-5.35868176658731,1.12045319364902,-4.78260207294827,1.73040467602191e-06,8.7583673077366e-06,"ENSG00000253875"
"ENSG00000253939.1",14.7787600528195,3.55529932926211,0.740694356859014,4.79995465921828,1.58701555983798e-06,8.08628730068771e-06,"ENSG00000253939"
"ENSG00000253945.1",15.6684433676267,-4.36802910191031,0.783916466179193,-5.57205938433731,2.51745573507489e-08,1.73130931655413e-07,"ENSG00000253945"
