"hugo_symbol","log2FoldChange","padj"
"ENSG00000299803",-0.344671369874403,0.58484730139025
"ENSG00000299806",1.42253662219803,0.0110097212634885
"ENSG00000299808",-1.48619068201229,0.0212893077824448
"ENSG00000299813",1.09249082131424,0.258776717070647
"ENSG00000299818",0.606352772036549,0.238052855295769
"ENSG00000299827",-1.20878728310698,0.00267865253473554
"ENSG00000299829",-0.379263878906974,0.558457372995098
"ENSG00000299831",2.67408094106595,0.00181114699877058
"ENSG00000299839",0.121599117681162,0.889646706957883
"ENSG00000299845",-0.535323636490953,0.397679093333169
"ENSG00000299858",-0.000199705860359825,0.999705657691886
"ENSG00000299888",-0.0435470661179618,0.946530557006788
"ENSG00000299933",-0.840976750148631,0.207243535401409
"ENSG00000299942",0.792255870065471,0.133812577415239
"ENSG00000299943",-0.0115912540356712,0.982894057898925
"ENSG00000299949",-1.4488255082009,0.019434881407511
"ENSG00000299955",-0.977282773366881,0.0543973732387798
"ENSG00000299963",-0.844649472464081,0.153302878937914
"ENSG00000299996",1.30560254418331,0.00012051471386676
"ENSG00000300001",1.51274096759576,0.0577461767901143
"ENSG00000300020",0.928490431364872,0.233422470195452
"ENSG00000300022",-1.72824271242749,1.76934357491603e-06
"ENSG00000300026",-1.21382088357667,0.0742099053725891
"ENSG00000300027",0.811916246702289,0.201985209144839
"ENSG00000300036",-1.1009793478828,0.010830728126024
"ENSG00000300042",4.4331514367533,8.17200862033471e-10
"ENSG00000300044",1.81075298677813,0.194684322113597
"ENSG00000300060",0.808764226264271,0.589964870432166
"ENSG00000300077",-0.918381650235954,0.0183968880183601
"ENSG00000300078",1.5050795405955,5.31627233527302e-06
"ENSG00000300085",-0.360571274720582,0.695293370975364
"ENSG00000300099",-1.0909543736493,0.31488518324391
"ENSG00000300108",1.77397795638682,0.00654514498924624
"ENSG00000300109",-1.33070745299512,2.81372757960675e-07
"ENSG00000300114",0.32503842747179,0.33240786522756
"ENSG00000300116",0.0762232351121779,0.888543269233154
"ENSG00000300118",3.57116460143065,1.74373650809275e-22
"ENSG00000300122",-0.232892283676418,0.693179432342708
"ENSG00000300133",-0.10667489255056,0.871785553265285
"ENSG00000300135",2.90332642376146,9.01159200154166e-05
"ENSG00000300138",-4.29730094414194,0.000974725801874755
"ENSG00000300150",-3.3016154098426,0.000669011328983414
"ENSG00000300165",-0.159205808390951,0.810224927786512
"ENSG00000300168",-0.596376411151446,0.0172573487981342
"ENSG00000300190",-0.126233441829445,0.829201572604118
"ENSG00000300192",0.164517739823377,0.821682226372865
"ENSG00000300197",3.74648078407536,0.00077986623847026
"ENSG00000300213",1.03542659074752,0.136761292463146
"ENSG00000300223",-0.773587826171272,0.0895618267970179
"ENSG00000300229",4.07043497105542,2.85940979481999e-20
"ENSG00000300231",1.35464083854212,0.00390894969963744
"ENSG00000300236",1.07316313247406,0.00650297637348221
"ENSG00000300245",-2.9626881073962,0.000140594960259721
"ENSG00000300250",2.35766031247765,0.0127118791995827
"ENSG00000300261",0.510886801132216,0.340382408555982
"ENSG00000300271",-0.747423107280735,0.120295708680084
"ENSG00000300273",-0.528284317865718,0.347795318525185
"ENSG00000300297",1.24994292289073,0.00680834634212421
"ENSG00000300307",-1.06945528748496,0.0148699045290373
"ENSG00000300321",0.324882351875786,0.57626740796051
"ENSG00000300329",1.78918858640937,0.000225629412302281
"ENSG00000300334",-1.78813584536353,0.000218171509033895
"ENSG00000300360",0.0991813477194501,0.831356933261748
"ENSG00000300370",-0.245545611032421,0.660567342991187
"ENSG00000300379",0.128740151365231,0.762516250220415
"ENSG00000300387",-0.6964574481487,0.809573701836864
"ENSG00000300389",-1.24717875215052,0.106866654117746
"ENSG00000300424",0.635969986531269,0.0690235327410545
"ENSG00000300428",-0.30682899223024,0.288831354398193
"ENSG00000300446",0.314784415446798,0.612767392448715
"ENSG00000300461",0.708971068918022,0.0741972292110938
"ENSG00000300479",-0.231492605681065,0.840739360563857
"ENSG00000300496",1.04760360089937,0.0983641643337674
"ENSG00000300506",-1.86719154762069,1.31453814656363e-13
"ENSG00000300510",-0.347945992277932,0.506776902919537
"ENSG00000300517",-0.820300418465168,0.289508924345159
"ENSG00000300533",-1.42705347266343,8.51139468173201e-05
"ENSG00000300534",-0.642277148194543,0.142491488841142
"ENSG00000300558",-2.85880487214249,3.36816195364956e-10
"ENSG00000300567",-0.496161749770636,0.636314158691274
"ENSG00000300577",-1.58123420020172,0.254737401792361
"ENSG00000300580",1.43269357471748,0.0263436746684785
"ENSG00000300585",-0.272980192693278,0.60677682981152
"ENSG00000300586",-1.35423610445032,0.0619333187726272
"ENSG00000300589",-1.10268322314372,0.17595061820644
"ENSG00000300591",-0.604309511792731,0.54473846689505
"ENSG00000300601",-0.582810954757946,0.481534223125948
"ENSG00000300625",2.15653745509886,0.0141464543052125
"ENSG00000300630",2.08338545986394,0.00556607020238856
"ENSG00000300640",-0.131122125531237,0.881021065139333
"ENSG00000300642",0.0438402721660392,0.96475037615649
"ENSG00000300655",1.39502974403881,0.00310953790135241
"ENSG00000300661",1.49270181356972,0.114504217624129
"ENSG00000300674",-0.318960861122479,0.535054303321991
"ENSG00000300677",0.357420345817783,0.380284008702077
"ENSG00000300688",-0.486347674043719,0.323986825420312
"ENSG00000300693",-0.198822649040626,0.691712067661194
"ENSG00000300695",-0.300755269191605,0.553958502434314
"ENSG00000300700",0.412447700691506,0.407112609948094
"ENSG00000300710",0.825081030445972,0.0753631263695317
"ENSG00000300723",-1.59888815135118,0.00309741600856784
"ENSG00000300739",-2.38800781916624,5.992115600323e-08
"ENSG00000300753",0.133567578814254,0.831672480859627
"ENSG00000300781",2.25628950822598,0.000237731549693307
"ENSG00000300791",1.38413258727379,8.32538195435913e-06
"ENSG00000300793",-1.07674081306336,0.181173285040905
"ENSG00000300809",-0.953074003289638,0.11635811961997
"ENSG00000300824",-0.0260955782673926,0.969034415052329
"ENSG00000300843",1.79600804482938,6.89275526734588e-05
"ENSG00000300853",-0.816704921314577,0.0467058502674847
"ENSG00000300864",-0.395860357981872,0.585413089564993
"ENSG00000300884",-1.74738880892601,1.14096960701703e-05
"ENSG00000300933",0.45857393474078,0.400191932773098
"ENSG00000300939",-0.519986811145393,0.424409104351705
"ENSG00000300955",-0.102245354964778,0.938049207717064
"ENSG00000300988",-1.38048144396876,0.0252570738084953
"ENSG00000301000",-1.07805305600311,0.0876430235015443
"ENSG00000301006",0.400119224359603,0.584916778330232
"ENSG00000301015",-1.8493626069779,0.0629506236164848
"ENSG00000301033",0.83427933904946,0.135565110706927
"ENSG00000301039",-0.271384097598003,0.838726789919432
"ENSG00000301056",0.56619918179671,0.175437178926959
"ENSG00000301062",-0.157764808062029,0.808277052236399
"ENSG00000301067",0.669792381611442,0.0496273295615597
"ENSG00000301074",-1.79559364386989,0.00171770012964311
"ENSG00000301079",0.485012881451004,0.427794719970986
"ENSG00000301100",-1.15221107320855,0.0667961479266017
"ENSG00000301105",0.258254493112302,0.482478658901707
"ENSG00000301109",-1.09478055271543,0.21233151164708
"ENSG00000301113",0.381329149661981,0.546654134442061
"ENSG00000301122",-0.260449650929369,0.712577372925212
"ENSG00000301126",-1.13395413252555,0.439917193124048
"ENSG00000301128",-0.469123307911365,0.389763375750108
"ENSG00000301129",0.848555209525006,0.114351244305637
"ENSG00000301145",2.07360548999016,0.00647311379312939
"ENSG00000301146",-0.319763668662547,0.485125843213704
"ENSG00000301147",0.539443419841392,0.404597691694095
"ENSG00000301189",-1.80140889966567,1.31426554295073e-06
"ENSG00000301198",1.19753451837636,0.0220158670297185
"ENSG00000301212",1.65123025299452,0.0760259612074409
"ENSG00000301219",-1.57084281121416,0.0210145045444623
"ENSG00000301220",-4.7678302874928,2.19921278621182e-06
"ENSG00000301226",0.331386032773511,0.891665133057791
"ENSG00000301234",-0.285247233434818,0.728782122652147
"ENSG00000301281",2.48241875487054,5.58011751661206e-07
"ENSG00000301328",-0.385913251768253,0.602386121937208
"ENSG00000301334",1.03878061851605,0.0157458548061881
"ENSG00000301336",1.37761625805591,0.000224628368751797
"ENSG00000301351",3.25249704394713,7.78520616626254e-05
"ENSG00000301369",0.554106554018382,0.383051630970113
"ENSG00000301373",0.285120919093679,0.777299817703774
"ENSG00000301385",-0.0420390537318336,0.937642879489704
"ENSG00000301386",0.663873354616402,0.359911846722495
"ENSG00000301400",2.01587774678799,0.000541310688601004
"ENSG00000301414",3.95803859307528,8.61348338884849e-09
"ENSG00000301422",1.81465308711047,2.51490019482649e-21
"ENSG00000301424",1.51413361155703,0.288434056236622
"ENSG00000301429",0.270590962889917,0.64471585879717
"ENSG00000301457",-0.0553909756857733,0.958014285057698
"ENSG00000301474",-0.286275786565599,0.737465042033086
"ENSG00000301476",-0.250436850042688,0.54485058364641
"ENSG00000301478",-0.7612080744395,0.111387554945549
"ENSG00000301479",-0.0148286380075965,0.992290575527085
"ENSG00000301482",-1.3891282553765,0.00347301621494321
"ENSG00000301485",-2.89251961004638,0.0129838954166151
"ENSG00000301486",1.3365236339015,0.198121380121955
"ENSG00000301488",1.86979871233058,0.0528608505037266
"ENSG00000301497",0.413382126811912,0.554601507431985
"ENSG00000301499",2.72984180389149,1.6988304213824e-06
"ENSG00000301505",0.405519067224565,0.683967940176384
"ENSG00000301508",0.211684378186591,0.828016041576631
"ENSG00000301519",0.0288065815160666,0.970247227882226
"ENSG00000301541",-0.715080755229074,0.00933038304590563
"ENSG00000301548",0.904383464390232,0.0888452911270024
"ENSG00000301549",1.16820311002539,0.0270107902880371
"ENSG00000301555",-1.81818309069575,0.096000443123827
"ENSG00000301565",-1.10438009991802,0.0195712151986522
"ENSG00000301582",-0.0572576693590053,0.904367044234654
"ENSG00000301602",-2.71521479497542,0.000698752563732582
"ENSG00000301611",2.81013984186504,0.00106783801610105
"ENSG00000301612",-0.130522855742232,0.732078919323454
"ENSG00000301630",3.85851726568071,1.22592129184325e-13
"ENSG00000301639",0.184758742085409,0.703842114849074
"ENSG00000301665",0.150915044358625,0.888709979746346
"ENSG00000301681",4.2853682121875,6.4002866580636e-26
"ENSG00000301691",-0.375693819949778,0.274410407464967
"ENSG00000301709",1.0360108535797,0.00749188179230318
"ENSG00000301719",1.26306081512276,0.00485066553707028
"ENSG00000301740",0.315170822685059,0.432915930754445
"ENSG00000301756",0.0500299131528428,0.923429089342249
"ENSG00000301759",8.46852062962164,1.1789943888843e-06
"ENSG00000301768",-1.67221351368603,0.025883324257824
"ENSG00000301776",-2.01193711043847,0.0834524176126266
"ENSG00000301778",-0.171505539238071,0.868215892266072
"ENSG00000301798",0.906585966845482,0.0808165300799777
"ENSG00000301805",-0.709383038022549,0.303396628597804
"ENSG00000301807",0.334551439281554,0.594513184593072
"ENSG00000301809",0.208672186587595,0.70511916847785
"ENSG00000301820",0.533109122847287,0.343071217775335
"ENSG00000301821",-0.376849262498848,0.595557231085799
"ENSG00000301825",4.44827233924278,9.33681323294079e-10
"ENSG00000301832",-0.49638186323481,0.262133398440525
"ENSG00000301840",0.501581733226997,0.289017627957777
"ENSG00000301851",0.222150899692814,0.719522890569577
"ENSG00000301852",0.994657460056207,0.22683595522721
"ENSG00000301878",-0.44110386091601,0.379446219525003
"ENSG00000301880",0.50029669066217,0.195678931039396
"ENSG00000301903",-0.0670372977358334,0.922356915010922
"ENSG00000301916",3.0226240791132,0.00021126551238372
"ENSG00000301919",-0.0679780969307488,0.941431249953054
"ENSG00000301937",5.09910908039855,3.60489158121824e-13
"ENSG00000301948",5.05714573740221,1.07034165649418e-06
"ENSG00000301982",-1.44678375177079,0.0190712205455358
"ENSG00000302023",-1.02971360214187,0.0119131086515808
"ENSG00000302030",3.48055244025737,3.47720053213242e-11
"ENSG00000302049",0.633823017233988,0.362375292112918
"ENSG00000302058",1.81517111218756,0.000312876153792992
"ENSG00000302062",-1.60054611981543,0.000288774739993103
"ENSG00000302067",0.579305919980742,0.434586762188302
"ENSG00000302091",0.223578889320519,0.818126990961031
"ENSG00000302127",-0.422316941886657,0.582928431678147
"ENSG00000302134",0.759248508922216,0.139358650756315
"ENSG00000302153",-0.718122175039259,0.228963469045589
"ENSG00000302168",1.38319231538045,0.0748301104471271
"ENSG00000302170",-0.107355636797846,0.875396179758968
"ENSG00000302174",-0.145755140174777,0.822074263316576
"ENSG00000302185",-0.614641440118249,0.504827998581452
"ENSG00000302189",1.99443228208489,3.96847072400862e-05
"ENSG00000302195",0.188457420365456,0.732633772921789
"ENSG00000302204",3.58621962634856,3.28101902175565e-08
"ENSG00000302206",-0.596995431980372,0.00691491613387161
"ENSG00000302217",2.06400409607187,0.000124716418476142
"ENSG00000302220",2.17522444970435,0.0019318220715859
"ENSG00000302221",1.57129121440979,1.92866492743849e-05
"ENSG00000302223",0.15110646757554,0.860193178094962
"ENSG00000302225",-0.193563714399964,0.686511171580735
"ENSG00000302265",0.484729221737753,0.394195228962651
"ENSG00000302268",1.65180068151759,0.0397691753837879
"ENSG00000302293",-1.58419335530149,0.013252438084046
"ENSG00000302313",-0.434047536214169,0.329893707333145
"ENSG00000302317",0.307039792086132,0.379659374997466
"ENSG00000302328",-0.76763735069287,0.0841637765287474
"ENSG00000302344",5.44158064445846,1.78017300421582e-16
"ENSG00000302350",-0.507865836061964,0.599978237776984
"ENSG00000302351",0.380937915595856,0.138650997604867
"ENSG00000302365",0.670235302417471,0.227472369893599
"ENSG00000302377",0.305210625744265,0.347604596644218
"ENSG00000302389",0.361538267393931,0.309679366730836
"ENSG00000302396",4.76745294967085,1.51601858168504e-09
"ENSG00000302400",1.67512655637932,6.77682234845675e-05
"ENSG00000302407",0.746955732849283,0.136686802073771
"ENSG00000302409",-1.44726471138536,0.0331167641609255
"ENSG00000302420",1.25364543745256,5.20951822574423e-06
"ENSG00000302425",1.98346499750252,5.34924857489443e-06
"ENSG00000302445",-0.743938115128056,0.326225702554721
"ENSG00000302457",1.7600639584033,0.00010576093276528
"ENSG00000302460",-0.402498151381695,0.599107382739868
"ENSG00000302461",-2.11006823120552,9.53857558068918e-06
"ENSG00000302472",-0.164512847632554,0.822803099644345
"ENSG00000302477",-1.33936573274332,0.206086166023284
"ENSG00000302483",-0.743189496286834,0.0535300796812654
"ENSG00000302512",-0.407016617214007,0.602386121937208
"ENSG00000302518",1.45150789739478,0.0577461767901143
"ENSG00000302519",-1.46790054764758,0.00977902993973934
"ENSG00000302546",-0.325712413595402,0.629793198817822
"ENSG00000302581",-0.130519624825181,0.882882034596196
"ENSG00000302593",0.290208968382912,0.588136285304636
"ENSG00000302601",1.45192412132022,0.056534007395663
"ENSG00000302602",-0.0679968541705734,0.8981501291923
"ENSG00000302611",0.638884363107906,0.181033480291318
"ENSG00000302625",-2.84489535262972,0.000837397476113482
"ENSG00000302628",-1.74785042649118,0.00143663321443857
"ENSG00000302638",2.68515318783181,5.13561437443815e-05
"ENSG00000302642",1.58861510417873,3.69983315162069e-06
"ENSG00000302646",-0.915893423493334,0.118588216839105
"ENSG00000302659",0.117571857236671,0.92862925400567
"ENSG00000302660",5.15845413762912,2.0154373794149e-19
"ENSG00000302664",0.77867773503038,0.0545883693664891
"ENSG00000302680",-0.225590453583831,0.660386983586606
"ENSG00000302686",1.68011240515049,0.55428789911619
"ENSG00000302689",4.03813599139284,1.5595944603127e-15
"ENSG00000302691",-0.599069347820683,0.243575759377808
"ENSG00000302712",5.63410782555501,5.32522755672605e-42
"ENSG00000302714",0.922671572656275,0.0468664766245048
"ENSG00000302722",0.0392471921832988,0.964988414260761
"ENSG00000302739",0.778039341330154,0.0247769902710914
"ENSG00000302770",0.280980687489261,0.71476926348906
"ENSG00000302775",0.749111232760043,0.0270107902880371
"ENSG00000302786",1.17231355374908,0.015963259669594
"ENSG00000302787",0.495342077567219,0.408606225691702
"ENSG00000302808",0.00871966033853218,0.987851980794912
"ENSG00000302821",1.4558899962266,0.0189760822281167
"ENSG00000302822",0.392906821019545,0.706760935204606
"ENSG00000302825",0.744292473352759,0.326664007709788
"ENSG00000302830",3.55867306896084,1.39901979789998e-06
"ENSG00000302846",5.46987344416029,9.61794080133993e-26
"ENSG00000302848",-0.29580801821006,0.642150561790164
"ENSG00000302873",-1.9638861059466,7.37335640674784e-07
"ENSG00000302876",1.88574977965935,0.0010056908164759
"ENSG00000302880",-0.247368518952006,0.486990028016451
"ENSG00000302895",1.05694625064231,0.00894605659721634
"ENSG00000302901",3.70421186328667,3.11935939989283e-05
"ENSG00000302918",0.0123804795292353,0.990031196526161
"ENSG00000302931",-3.05994610369736,1.92107828523968e-09
"ENSG00000302932",0.28249458669415,0.569622145753711
"ENSG00000302941",0.839228020502968,0.251945914826878
"ENSG00000302953",1.31052310243539,0.00636257783256987
"ENSG00000302962",2.84346031094046,7.34485882298324e-09
"ENSG00000302966",-0.698512263449597,0.0621297690484496
"ENSG00000302968",0.0236228336521562,0.973068239293739
"ENSG00000302984",2.11225926776438,0.00489189812247143
"ENSG00000302986",4.3299459496266,8.34794516556045e-09
"ENSG00000303006",0.747406518107287,0.143638326795505
"ENSG00000303016",0.431020497733572,0.298612756263174
"ENSG00000303023",0.2730958839832,0.634180906514727
"ENSG00000303043",1.62722123629952,0.0126433100686777
"ENSG00000303069",0.236094952139885,0.711537641225117
"ENSG00000303080",1.53701345329843,0.00540873859316817
"ENSG00000303083",1.35307919289166,0.0604942511931625
"ENSG00000303088",0.258813810954174,0.38465322078165
"ENSG00000303109",2.84596096306401,2.79564261445426e-10
"ENSG00000303113",-0.416912924947548,0.364380367965764
"ENSG00000303116",-0.0556049709741036,0.943775093419298
"ENSG00000303121",5.61706523427933,5.55887685896224e-08
"ENSG00000303123",-2.85293767809785,0.0222554433787386
"ENSG00000303130",2.26251403658225,0.00280780869325564
"ENSG00000303136",-0.622580606778239,0.580431476207225
"ENSG00000303153",-0.134287250752012,0.698189313097976
"ENSG00000303159",-0.556223678319825,0.497616083185909
"ENSG00000303180",-0.0953513452259961,0.912402102587146
"ENSG00000303192",-1.45158549910048,0.0236369254150591
"ENSG00000303205",-2.5703342625401,0.026806266505676
"ENSG00000303231",-0.468127971055302,0.347604596644218
"ENSG00000303233",-0.0278772753869224,0.951898440057215
"ENSG00000303238",1.25865967170071,0.0342534950780312
"ENSG00000303240",-0.0260581430162999,0.976417717867918
"ENSG00000303243",-1.7355202417182,0.0296255475500117
"ENSG00000303252",-0.813102104384967,0.0920638541541633
"ENSG00000303254",-0.377333004466611,0.553232923809846
"ENSG00000303265",1.32339025742195,0.0197133931826116
"ENSG00000303269",0.123684589925931,0.802220192647687
"ENSG00000303303",-0.385744635454062,0.421515791142453
"ENSG00000303311",0.574205954791277,0.312965271038464
"ENSG00000303314",1.18580545183912,0.0121144267997808
"ENSG00000303320",1.30913400233728,0.00977058769209463
"ENSG00000303324",1.16025673164869,0.0002192625072369
"ENSG00000303325",-0.26003267738092,0.682638299588511
"ENSG00000303335",1.30532279033608,0.0249173493186215
"ENSG00000303351",0.0557442468427969,0.938552163964978
"ENSG00000303357",-0.788662566638104,0.335252191471544
"ENSG00000303358",0.415318507193427,0.457598298109014
"ENSG00000303369",-0.232046815269708,0.868363786988045
"ENSG00000303375",-1.44965459862199,0.00267163704814921
"ENSG00000303386",-0.671300681274978,0.257741805826309
"ENSG00000303405",4.37460885712229,1.82450818361922e-25
"ENSG00000303411",-0.319759424752201,0.740658716173429
"ENSG00000303418",0.125723835693345,0.84395301988883
"ENSG00000303425",0.313893615779764,0.552566998204454
"ENSG00000303426",-0.734381680598474,0.264862411767689
"ENSG00000303427",-0.342012919557578,0.554601507431985
"ENSG00000303430",0.67365308941737,0.86635780586031
"ENSG00000303433",1.96201305083637,0.0222616984152178
"ENSG00000303434",-1.42931857953242,0.438436293812988
"ENSG00000303442",-1.72110751772813,8.24620947386238e-05
"ENSG00000303490",-2.65145795165243,4.37532946549231e-13
"ENSG00000303508",2.37491478775516,4.66098181539792e-09
"ENSG00000303532",0.595459417558962,0.470273215742827
"ENSG00000303541",-0.461193983899755,0.367712192537918
"ENSG00000303542",-2.55344270529813,0.00028731317615612
"ENSG00000303550",-0.703107396344258,0.422428531142881
"ENSG00000303552",-0.53022549727639,0.352704124677234
"ENSG00000303554",0.400415279628802,0.367266148246506
"ENSG00000303564",1.17891243466215,0.00986405955616464
"ENSG00000303565",0.266941949535142,0.698497398406486
"ENSG00000303566",-2.36075610473328,0.008612945792828
"ENSG00000303567",-0.172719277138692,0.7585667224141
"ENSG00000303579",0.155445574580453,0.825488388928829
"ENSG00000303584",-0.393767637240961,0.57954776885976
"ENSG00000303586",-5.24124685227324,4.25606616990271e-08
"ENSG00000303589",-0.0305895228042673,0.972461508662271
"ENSG00000303592",0.0805222063471856,0.928429306526822
"ENSG00000303600",-0.109067229019954,0.879686135275577
"ENSG00000303604",-0.334739727189855,0.552861012686127
"ENSG00000303608",-0.177566417968286,0.803952440160839
"ENSG00000303622",-0.375657492551741,0.435382632685369
"ENSG00000303632",-0.118255858338645,0.874183660314725
"ENSG00000303637",1.82374326108263,2.83613896088856e-05
"ENSG00000303643",0.282891312039763,0.695177152491764
"ENSG00000303647",0.826575504792717,0.216465453393306
"ENSG00000303651",1.84432209964115,0.00427455679670667
"ENSG00000303657",0.536797487599371,0.490481259384858
"ENSG00000303696",1.46667665966663,0.00226939803890669
"ENSG00000303699",3.57214260459882,3.08058407919488e-06
"ENSG00000303709",-0.580307355121091,0.0594929143987593
"ENSG00000303727",-4.30531104759883,8.41985852871932e-10
"ENSG00000303740",-0.907211609399264,0.194568274524076
"ENSG00000303741",0.401956679931009,0.544449237408858
"ENSG00000303745",2.18034930702197,1.89955614954553e-15
"ENSG00000303752",-3.59937941081927,1.80261269018624e-05
"ENSG00000303764",-1.13113089497475,0.0986601537266365
"ENSG00000303765",1.14301216390608,0.00286917952838432
"ENSG00000303766",0.410530161795716,0.366459663803141
"ENSG00000303770",0.276726469482343,0.656586950819574
"ENSG00000303807",-0.860808211861469,0.210153552208128
"ENSG00000303829",2.44413844302268,0.00118932819631327
"ENSG00000303839",0.328746238025843,0.595097748886425
"ENSG00000303840",-1.20346196807627,0.000179087809744453
"ENSG00000303847",-0.772099283291944,0.0277628387911081
"ENSG00000303859",-0.339577894063822,0.284618252763476
"ENSG00000303863",-0.214100404300013,0.764330812023114
"ENSG00000303871",-0.368081760634938,0.30925922916355
"ENSG00000303877",-0.288268856272902,0.39390745073079
"ENSG00000303889",-0.29465896845789,0.67111814658224
"ENSG00000303891",1.26552751173574,0.010090389046797
"ENSG00000303893",-0.549653068515303,0.0776910354181536
"ENSG00000303901",0.101390487585218,0.844662133821362
"ENSG00000303904",-3.78840893316206,0.000522501893355186
"ENSG00000303909",1.27518393828308,0.0274076612883944
"ENSG00000303913",-2.43855184095884,0.000278070937541808
"ENSG00000303915",0.657707019841687,0.288831354398193
"ENSG00000303924",6.03724618206858,1.51703532463038e-12
"ENSG00000303931",-3.01568894220149,0.00052355868719463
"ENSG00000303936",-1.22848491481051,0.0017083503482749
"ENSG00000303938",-1.00852789935911,0.0423465390484138
"ENSG00000303940",-0.655601963108408,0.43246106821167
"ENSG00000303946",0.77653400309231,0.000233549591407516
"ENSG00000303981",-0.88261590806173,0.343074449683979
"ENSG00000303994",8.3369646640822,9.51314038045649e-17
"ENSG00000304023",0.894788371867474,0.260264942982752
"ENSG00000304024",-2.36652032025085,0.00421620170212198
"ENSG00000304029",-0.2901027983562,0.568944387793001
"ENSG00000304031",3.617823526116,3.73522032008949e-07
"ENSG00000304055",-0.220194785737614,0.786657052211658
"ENSG00000304056",-0.318495623954276,0.449993119841648
"ENSG00000304075",0.602780617677134,0.646538696444653
"ENSG00000304079",1.68261091974909,0.00124741267670346
"ENSG00000304081",-0.366108725312706,0.656382973665496
"ENSG00000304083",-2.65337152249065,5.45298934601707e-05
"ENSG00000304089",0.403479101809063,0.345169616961428
"ENSG00000304102",-1.04055367359335,0.0032513471554651
"ENSG00000304103",0.346551197527595,0.544891009393625
"ENSG00000304119",3.38513935193817,7.56743975756508e-07
"ENSG00000304129",2.70123214399588,1.07553387686075e-06
"ENSG00000304140",-0.177316591093866,0.729006407506776
"ENSG00000304156",0.137022673667066,0.846780207133566
"ENSG00000304158",-0.481490687642537,0.455165360758312
"ENSG00000304176",-0.266667640937066,0.316462758551228
"ENSG00000304187",1.22365523825101,0.00195150396263615
"ENSG00000304189",-3.30428836126191,1.99630525979066e-08
"ENSG00000304197",1.11764974180754,0.380035131083366
"ENSG00000304199",-4.55725518761425,1.41005677810236e-08
"ENSG00000304201",-0.158916612368795,0.855445307817913
"ENSG00000304218",0.807221763213601,0.219486034135447
"ENSG00000304231",0.0092398225482814,0.98676576829682
"ENSG00000304244",-0.58951173535457,0.46546718766289
"ENSG00000304254",-0.296221485159678,0.756531954048238
"ENSG00000304289",0.256149016110924,0.628308726388153
"ENSG00000304304",-3.12496273058382,1.92663482158468e-08
"ENSG00000304309",-0.449640002351686,0.0707160147491069
"ENSG00000304316",1.65585966878734,6.71941074340162e-06
"ENSG00000304335",-1.52398614005804,0.000272875542822949
"ENSG00000304336",3.03867662985742,0.000161527681872561
"ENSG00000304343",1.09419051015364,0.0884176301549856
"ENSG00000304354",2.20685106229367,0.00282094127257031
"ENSG00000304357",2.66659778488037,1.43060127951788e-06
"ENSG00000304360",4.98273395863715,1.63313371827055e-16
"ENSG00000304370",1.25226171252928,1.38167214824552e-07
"ENSG00000304374",0.470843195785112,0.366715072072947
"ENSG00000304376",1.09091435850978,0.0849413857211793
"ENSG00000304377",-4.11387528357439,2.46066024455533e-05
"ENSG00000304381",0.237015325229995,0.672317950638503
"ENSG00000304385",1.38838069705672,0.426161068704315
"ENSG00000304416",-3.34565592410114,8.02626860772702e-06
"ENSG00000304429",2.59001843479573,2.12840874603703e-05
"ENSG00000304431",0.873286721572178,0.181318339169196
"ENSG00000304435",-0.602666602825911,0.552414740262812
"ENSG00000304438",-0.17343455979389,0.658184628869045
"ENSG00000304446",1.04637382722813,0.0186963941357446
"ENSG00000304449",2.11591228990603,0.00617712419999877
"ENSG00000304458",-0.780289505074833,0.00922130706534792
"ENSG00000304466",-0.211643355322445,0.765850728243772
"ENSG00000304484",-0.0129580907166756,0.986320794321674
"ENSG00000304497",-1.28768639077374,0.00798354791073898
"ENSG00000304501",-0.924404464243358,0.0411892157430589
"ENSG00000304523",-2.41986514319687,0.00643754275147714
"ENSG00000304537",-0.871402630927136,0.122628531067598
"ENSG00000304541",-2.18110165065975,3.53785395316526e-09
"ENSG00000304550",7.50626791526624,1.78950548772829e-11
"ENSG00000304552",1.1466145142006,0.0100059586421433
"ENSG00000304560",0.213507154023812,0.788574019922445
"ENSG00000304569",0.390072775113305,0.45361188558584
"ENSG00000304590",-0.32090835063937,0.711561201045463
"ENSG00000304609",-0.276795434322388,0.436030445737696
"ENSG00000304625",-0.145241326461969,0.871861687404881
"ENSG00000304629",1.36210905867853,0.00476120739505104
"ENSG00000304642",2.34503384243654,3.32460055744701e-05
"ENSG00000304651",0.70561615081067,0.210618968530921
"ENSG00000304654",-0.951962578561806,0.00203490685257906
"ENSG00000304670",0.748222685092288,0.316060280840854
"ENSG00000304674",0.143169758283928,0.760870333169644
"ENSG00000304694",0.073948254564879,0.936589903550733
"ENSG00000304724",2.61456331774313,0.000334917869010556
"ENSG00000304732",0.600252734280787,0.358996192405899
"ENSG00000304739",2.1956920032681,0.0273121595863794
"ENSG00000304765",0.574250355863718,0.270732222432971
"ENSG00000304778",0.379753162820573,0.467010112759834
"ENSG00000304782",-0.128575382864587,0.899182828587607
"ENSG00000304794",-0.184907361329741,0.682347264722618
"ENSG00000304798",0.494921149366954,0.417166977521626
"ENSG00000304802",1.245582433068,0.000556714781145641
"ENSG00000304807",0.477164930699545,0.2667806011219
"ENSG00000304808",-0.441112997476035,0.241823447164983
